ra,dec,parallax,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,radial_velocity,phot_variable_flag,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot
269.7774868222609,-29.849624199832782,0.014275307544230353,4362.4981975358305,16.588028,4605.0400073314095,16.180458,11265.908969313268,14.61848,3.6380415,,NOT_AVAILABLE,0.0038149864,0.99618495,1.2116694E-9,,,,,,
269.5539961304774,-29.7293473647649,,4185.0854551652355,16.633106,4130.669123739854,16.29849,10905.180136141322,14.653813,3.5927222,,NOT_AVAILABLE,0.0081895245,0.9918105,0.0,,,,,,
269.70802571958615,-29.84678261665251,0.5036283463619599,7305.626027164223,16.028223,6511.4568918136265,15.804347,15406.745491101123,14.278618,3.0001812,,NOT_AVAILABLE,0.0013948536,0.99860513,2.8910612E-9,,,,,,
269.8502962702422,-29.85594120508392,0.5126761579178727,3207.3166226070757,16.922012,2662.3796616821505,16.775368,5830.876573942989,15.333561,2.648088,,NOT_AVAILABLE,2.0455553E-13,1.0,1.8923847E-8,,,,,,
198.23342589090322,-50.092158401374725,0.33691468823582654,5052.836787554268,16.428528,5663.950520182551,15.955744,6907.112611036818,15.149654,2.487922,,NOT_AVAILABLE,9.5095704E-5,0.9987838,1.975151E-8,,,,,,
269.7269394718841,-29.814422181083593,0.20200639195014575,5156.31466266124,16.406519,96043.96555176654,12.882367,192362.43476524725,11.537595,55.93266,,NOT_AVAILABLE,3.4866222E-8,0.9998964,1.0356738E-4,,,,,,
269.59647089968394,-29.829431095274092,0.061784368802508885,3705.456715641101,16.765263,2468.708750773324,16.857368,8452.771788707078,14.930398,2.9474046,,NOT_AVAILABLE,1.7301996E-14,0.99987376,1.5896683E-9,,,,,,
280.79391230157785,-32.29612517003161,-0.19148390719506703,4472.824533923441,16.560913,5862.771320707937,15.918284,5756.2182028568905,15.347552,2.597685,,NOT_AVAILABLE,2.6245756E-4,0.9997267,1.4396313E-7,,,,,,
280.8053148690825,-32.297323319757346,0.37521420005107864,10857.93992470999,15.597999,9851.64689656346,15.35477,10072.10171377454,14.740095,1.8349473,,NOT_AVAILABLE,0.0018472231,0.9978087,2.1282494E-6,9985.495,3.8891,-1.2989,5021.967,1.2648,1.1651
280.8040084778402,-32.299078178843274,0.5364853611160196,3568.8855373677134,16.806036,5147.714377689669,16.059505,8038.67248346403,14.984935,3.6948192,,NOT_AVAILABLE,2.0055833E-14,1.0,1.9627886E-9,,,,,,
280.80379070235017,-32.28621828031283,0.1626590224957326,8430.698584351028,15.872708,10900.800514727865,15.244896,11622.89906301572,14.584609,2.6716292,,NOT_AVAILABLE,3.7777063E-5,0.9999562,5.937758E-8,,,,,,
280.80116246561397,-32.29007179279198,-1.3833123001232361,5932.509442585766,16.25427,14861.255413651428,14.908403,17397.105004040204,14.146703,5.437557,,NOT_AVAILABLE,4.3164405E-6,0.99994886,2.5245257E-7,,,,,,
280.80371070337065,-32.29067070216058,,7885.1236223939,15.945346,24110.779674158213,14.383014,23408.792540699167,13.824448,6.026484,,NOT_AVAILABLE,0.08760048,0.91114736,0.0,,,,,,
280.79629122628955,-32.29500355552105,-1.0352136463759232,6047.199995208101,16.23348,6497.267863201453,15.806715,9223.786979568844,14.835623,2.5997245,,NOT_AVAILABLE,2.6129068E-5,0.99997383,1.3990893E-7,,,,,,
280.8064571786732,-32.2880763292571,-0.010508588316963557,5867.006689607976,16.266325,8232.549985527443,15.549706,8073.596884988623,14.980227,2.7792957,,NOT_AVAILABLE,1.810757E-5,0.99998033,3.577792E-8,,,,,,
269.5493690434239,-29.800278120286677,,9887.257145504696,15.699677,12247.881268443849,15.11839,20814.160211424867,13.951999,3.3439043,,NOT_AVAILABLE,0.0,1.0,0.0,,,,,,
152.63387832641752,-57.78838236522252,0.8478533065666479,9611.873860211368,15.730347,9089.653982552318,15.442174,13069.645437967913,14.457236,2.305409,,NOT_AVAILABLE,6.0500344E-5,0.9999394,8.483485E-8,,,,,,
269.5056807129067,-29.601354314034122,0.47903916995958057,4287.103549140526,16.606956,3719.901491970087,16.412214,8612.3421615148,14.910092,2.876591,,NOT_AVAILABLE,4.4798293E-10,1.0,1.7246794E-9,,,,,,
268.74973681532236,-29.921317246317102,-0.22473454381253846,6316.633510363433,16.186153,,,,,,,NOT_AVAILABLE,2.4397302E-8,0.9034854,0.09650539,,,,,,
281.16948897952665,-32.372688941057035,-0.07324732591421468,3703.1662126537335,16.765934,3422.3860308630337,16.50272,9392.098592220975,14.815989,3.460413,,NOT_AVAILABLE,6.243996E-15,1.0,6.0944516E-10,,,,,,
151.33515606864373,-58.73808821538095,0.5762109522785538,5566.183618294771,16.323473,11005.32831132307,15.234534,13354.263322834006,14.4338455,4.376354,,NOT_AVAILABLE,3.8595204E-5,0.9999328,4.4072767E-8,,,,,,
269.6883117316246,-30.023034753959923,0.660607700173226,5425.348708706403,16.351297,3995.8571635578055,16.334517,8860.061662853375,14.879304,2.3696022,,NOT_AVAILABLE,5.785443E-7,0.9823006,8.5629885E-8,,,,,,
150.36485909796826,-59.011012449946264,0.5729816973271785,13083.703816862098,15.39554,13588.211932291857,15.005636,43562.65588466219,13.150109,4.3680954,,NOT_AVAILABLE,1.6677533E-13,1.0,1.6344982E-8,,,,,,
269.61434937422075,-29.92543026471338,-0.040770199986884,4164.638967715692,16.638424,3522.4969786910674,16.471416,8241.198410996767,14.957919,2.8246615,,NOT_AVAILABLE,2.6664334E-13,1.0,2.6133819E-8,,,,,,
153.39745374860615,-58.1906282773002,0.19078916984021668,8697.958078126547,15.838823,9206.371247481075,15.428321,9700.948489212582,14.78086,2.1737654,,NOT_AVAILABLE,2.9619184E-4,0.99970347,3.41036E-7,,,,,,
190.02861296857827,-66.41955152258276,0.0930866260633434,5321.6001293960035,16.372261,20520.687344789272,14.558063,44866.02510083257,13.118101,12.28704,,NOT_AVAILABLE,7.138969E-15,0.93725485,0.062745154,,,,,,
218.84494286491164,-63.504401943263524,0.5907643440311631,3840.589393830353,16.726372,1777.2870002851685,17.214148,4272.415606817868,15.671212,1.5752016,,NOT_AVAILABLE,1.3502136E-4,0.9881908,6.9009906E-7,,,,,,
74.73256345390074,-10.202008772182031,0.25971299346425036,5978.7834289721395,16.245834,,,,,,,NOT_AVAILABLE,0.02060066,0.9793985,4.7234607E-8,,,,,,
101.29715528755897,15.280205235393883,-1.1279787312443492,9190.026333391539,15.779075,10418.13261035957,15.294067,10994.345363415261,14.644972,2.3299692,,NOT_AVAILABLE,0.02068148,0.9782506,2.1267531E-5,,,,,,
102.02688677793665,15.424455458627294,0.7345623361702662,8713.44968785057,15.836891,10524.174547124729,15.283072,10117.585785328149,14.735203,2.368954,,NOT_AVAILABLE,0.019434988,0.9805456,1.922588E-5,,,,,,
144.09783626433716,-47.334693249855995,-0.0856090085881507,3920.678242996404,16.703964,3437.3608289079416,16.49798,4058.21007604793,15.727059,1.9118047,,NOT_AVAILABLE,0.007908545,0.9915749,2.330653E-6,,,,,,
147.9301478949712,-47.43131964949191,0.5366807790568209,3557.052966923831,16.80964,5762.122990369679,15.937086,12577.214290688904,14.498935,5.1557674,,NOT_AVAILABLE,1.8691665E-12,1.0,1.6899769E-10,,,,,,
156.51716110819274,12.094781716946999,0.6155601770880985,25653.384784967,14.664505,19991.740399896335,14.586415,23093.688154848558,13.839162,1.6795222,,NOT_AVAILABLE,0.0139881,0.98554564,1.4039113E-5,,,,,,
160.16259041695108,12.789267905435242,0.8602621826908176,3288.0403680882087,16.895023,2759.4449608692453,16.736488,4477.667881785081,15.620266,2.2010415,,NOT_AVAILABLE,3.2508744E-8,0.9503901,0.04960959,,,,,,
147.90103448693537,9.124399452577451,0.16495703412545543,4648.717645503852,16.519033,3387.553971381859,16.513826,3852.215698313946,15.783619,1.5573692,,NOT_AVAILABLE,0.0021940058,0.99764293,1.987552E-6,,,,,,
161.64564218190165,13.750856606699417,1.0913585169658246,4473.608138316885,16.560722,8196.807556531701,15.55443,10734.24454063284,14.670967,4.231719,,NOT_AVAILABLE,7.4741285E-5,0.9999249,3.0743746E-7,,,,,,
161.92630645075272,13.985844586124227,-0.30074718659217625,9367.223370312366,15.75834,42792.96174416955,13.760112,88173.50183528403,12.38455,13.981354,,NOT_AVAILABLE,3.494566E-16,1.0,5.596561E-12,,,,,,
271.441711924004,-26.379440524697575,0.44769765330164674,4584.779628323138,16.534071,3708.61383010905,16.415514,9453.887012469986,14.808869,2.8709126,,NOT_AVAILABLE,9.137087E-10,1.0,1.5370956E-9,,,,,,
181.26832299146662,2.976177600606302,1.2770175051020942,8625.664443231028,15.847885,6129.149595229209,15.870042,8951.782488806299,14.868122,1.7483792,,VARIABLE,5.6063778E-5,0.99994385,5.8075067E-8,,,,,,
177.06433666743575,5.652773974464479,0.7013737532383296,7759.6506410803795,15.962762,8258.642611307012,15.54627,9564.814153126783,14.796205,2.2969406,,NOT_AVAILABLE,7.210932E-5,0.9999278,4.40929E-8,,,,,,
187.38536564466355,6.958931977771916,-0.07748259829862425,3408.7749330209485,16.855871,3613.4366051593497,16.44374,3924.284727831831,15.7634945,2.2112699,,VARIABLE,0.0041336864,0.9958653,2.0311973E-8,,,,,,
150.9893122394555,11.840652293535024,0.3906015062550544,5346.5550493782275,16.367182,4562.9134534504665,16.190437,5690.360275310016,15.360046,1.9177346,,NOT_AVAILABLE,2.6405214E-5,0.9999732,8.163726E-9,,,,,,
185.91251335186683,7.053988749746847,,9000.087453016891,15.80175,32926.16002803128,14.044689,67124.5937771351,12.680692,11.116642,,NOT_AVAILABLE,0.0,1.0,0.0,,,,,,
276.1610883204267,-47.4536876303648,0.8539625575032936,6518.175160962916,16.152052,,,,,,,NOT_AVAILABLE,7.890987E-4,0.99919754,7.6784966E-7,,,,,,
301.0816923852801,11.157445142791298,0.028352415153116952,6109.6209483104785,16.222332,6890.501910153583,15.742915,8020.411488584472,14.987404,2.4405627,,NOT_AVAILABLE,0.06493471,0.92432284,6.922112E-5,,,,,,
301.38675993649946,-47.0675375254309,0.2781189390735441,6009.186076447519,16.240328,6883.339140190764,15.744044,8483.84271864187,14.926414,2.5572817,,NOT_AVAILABLE,1.3799071E-5,0.9999859,1.8230988E-8,,,,,,
302.0273429942342,-47.18192977488909,-0.04310616877948826,3711.1144371656324,16.763605,3700.8832380917197,16.417778,3218.55126732742,15.9787445,1.8645166,,NOT_AVAILABLE,0.0010842185,0.9988029,1.4698007E-7,,,,,,
333.34032805510066,-46.01755021387701,-0.07921285046133059,4218.146192320257,16.624563,25907.416027011703,14.304982,57315.583191560385,12.852214,19.729757,,NOT_AVAILABLE,1.5802052E-11,1.0,5.0971233E-10,,,,,,
282.59059817416863,-18.23285315756119,0.21560595065440372,5355.3617922479525,16.365395,,,,,,,NOT_AVAILABLE,3.657997E-8,0.99954146,4.585102E-4,,,,,,
328.2099029300792,-45.94387749905318,0.043288151111390546,6544.744994373827,16.147635,9075.956188864611,15.443811,6776.325555135605,15.17041,2.422139,,NOT_AVAILABLE,9.221732E-4,0.9988435,9.97002E-7,,,,,,
332.3290857884854,-39.86266008814262,-0.7424614140928785,6235.238189634366,16.200233,6472.577436316253,15.810849,8276.565750714624,14.95327,2.36545,,NOT_AVAILABLE,2.2077838E-4,0.9997661,2.4850303E-7,,,,,,
332.2243723733485,-45.77958194047661,1.8652872947621384,3658.901022162209,16.77899,3977.1687097485656,16.339607,5161.923668942519,15.465866,2.4977698,,NOT_AVAILABLE,5.3924377E-5,0.99994487,6.257311E-8,,,,,,
331.6666655690526,-44.8084361251077,-0.27928351696583925,3194.6009053435023,16.926325,,,,,,,NOT_AVAILABLE,0.0108482195,0.98906803,4.998852E-7,,,,,,
321.36382990725207,-45.98779495163673,0.35212056303552475,5401.8152298517225,16.356018,,,,,,,NOT_AVAILABLE,2.0999794E-5,0.99997854,2.3444139E-8,,,,,,
336.20559064591635,-44.24177565615609,0.06355350773381852,7669.618015316524,15.975432,6311.504579349482,15.83821,7314.554692518513,15.087426,1.7766281,,NOT_AVAILABLE,0.006596851,0.9931833,6.6208613E-6,,,,,,
324.9100534196782,-44.470305353849874,0.3068480664908974,3335.9557773200963,16.879316,2523.1471847847197,16.833685,3115.045967606466,16.014235,1.6901282,,NOT_AVAILABLE,0.0054435325,0.9944768,1.195216E-6,,,,,,
326.0643436521192,-44.017545052281484,0.6582772772979038,3121.178343927094,16.95157,2710.3793231066807,16.755966,3469.2216428231013,15.897315,1.9798936,,NOT_AVAILABLE,5.224086E-4,0.9994775,5.091266E-9,,,,,,
106.38279844732864,-28.442305911764613,-0.2597044432918905,8526.518270638444,15.860437,9571.454607683647,15.386097,10474.751793845773,14.697536,2.3510425,,NOT_AVAILABLE,0.013364,0.98654693,5.128189E-6,,,,,,
14.622157914187559,49.03616193445299,1.0626568350886603,29008.592455678874,14.531051,,,,,,-17.8821,VARIABLE,0.07219244,0.92531085,7.41589E-5,,,,,,
340.63291487751405,31.212794717437266,0.30451733919010326,4396.64200541783,16.579565,3630.4657928600786,16.438637,4330.688706325218,15.656503,1.8107352,,NOT_AVAILABLE,3.4597295E-4,0.99963784,2.3977816E-7,,,,,,
107.7370542594341,-28.369510801868007,0.4889109654118708,7001.520172754311,16.074387,8858.794332995469,15.470106,7141.801032667672,15.113376,2.285303,,NOT_AVAILABLE,0.010832263,0.98868203,2.5514084E-6,,,,,,
189.6175829087566,-63.159072800811835,0.33520311397606034,3154.457251142224,16.940056,30192.706923846552,14.138787,70222.91352785254,12.631699,31.832932,,NOT_AVAILABLE,4.1497828E-5,0.9827594,0.017198931,,,,,,
262.43388034429086,-15.65786461090572,0.5780429523330672,3018.346100344811,16.987944,,,,,,,NOT_AVAILABLE,8.464048E-9,0.9882864,0.011713608,,,,,,
342.6809016126226,32.0498564976943,0.598724442968187,18556.740318611828,15.016112,15204.955807484877,14.883579,18771.650382477757,14.064139,1.8309577,,NOT_AVAILABLE,0.008720676,0.99050987,9.1147385E-6,,,,,,
105.57083142868912,-30.832467181915316,0.5572104992874203,6409.28270884404,16.170343,6643.267722500039,15.782588,8044.702883933551,14.98412,2.2916715,,NOT_AVAILABLE,3.2389694E-4,0.99962693,2.549132E-7,,,,,,
261.355782969907,-15.95973906710489,0.11862311213142024,3364.10155883519,16.870193,2507.1062832187436,16.84061,3016.827504188698,16.049019,1.6420234,,NOT_AVAILABLE,0.03874697,0.9600333,3.6726702E-5,,,,,,
0.2688048219526966,42.48000574477336,0.11414929916810519,13374.3618503892,15.371684,12299.832985953128,15.113794,15253.286332983036,14.289487,2.0601447,,NOT_AVAILABLE,0.048979923,0.9509676,5.1993175E-5,,,,,,
0.46350597086503786,47.83007147779776,0.8537144333463278,13185.709307802572,15.387108,12344.508067123237,15.109858,16097.889198282784,14.230973,2.1570623,,NOT_AVAILABLE,6.0163555E-4,0.9993857,6.8895025E-7,,,,,,
1.9339582474681136,43.167509368252695,0.5438426159927375,4871.421265985389,16.468227,3854.0061390252363,16.373762,4710.119154288133,15.565316,1.7580342,,NOT_AVAILABLE,0.011175082,0.98881465,1.0126891E-5,,,,,,
9.690187104633225,43.04612472952963,0.5061005150938386,20692.21328837243,14.897849,19837.009609795274,14.5948515,21855.206586580545,13.899008,2.0148747,,NOT_AVAILABLE,0.017947434,0.9814449,1.8190129E-5,,,,,,
9.689861571973308,43.045951894113976,0.5551732363541481,19842.161935230273,14.943395,20997.466293343212,14.533125,23373.063218840234,13.826106,2.236174,,NOT_AVAILABLE,0.006222699,0.993344,6.4505707E-6,,,,,,
3.392839603460248,45.38335425089332,0.28185428358828973,11917.076926147327,15.4969425,9698.66213360755,15.371762,11603.184954309814,14.5864525,1.7875061,,NOT_AVAILABLE,0.021370618,0.9778904,2.1949025E-5,,,,,,
1.6335017029774044,46.183498065540164,0.08419277798108418,5242.012622531559,16.388622,4060.9235235796637,16.31698,5237.9871047184615,15.449985,1.7739199,,NOT_AVAILABLE,0.005745756,0.99286133,5.7494954E-6,,,,,,
10.00497683805519,44.22097735243583,0.19387438948215494,4805.2812494930895,16.48307,4000.9051677833513,16.333147,4792.625090167177,15.546462,1.829972,,NOT_AVAILABLE,0.034987234,0.964954,2.538565E-7,,,,,,
274.8110665855535,-24.920964021361694,0.6243981485533772,5162.663930242464,16.405182,4541.321945194412,16.195587,12504.971667779617,14.505189,3.3018405,,NOT_AVAILABLE,1.582484E-14,0.9997985,1.3638572E-9,,,,,,
264.86090449569156,-18.034797814908682,0.17920894795562553,9872.530115442014,15.701296,5960.4270184761235,15.900349,6156.76605024807,15.274514,1.2273645,,NOT_AVAILABLE,0.021884719,0.97087544,1.9862244E-5,24535.252,4.4788,-0.9868,10253.123,1.8263,1.7366
103.4311982819683,44.93315801295147,0.36169891476591065,13651.736613008601,15.349397,12368.411432708388,15.107758,14130.036194191076,14.372538,1.9410312,,NOT_AVAILABLE,0.0015061011,0.9984102,1.2632178E-6,,,,,,
94.41445504755225,40.31036277434002,1.2732998829008915,3280.672333656969,16.897459,11832.824444098,15.155821,20127.728551224012,13.988409,9.742074,,NOT_AVAILABLE,1.0666761E-14,0.90388846,0.09611152,,,,,,
95.3784347850151,40.790276005298516,0.3638298482626201,8638.8742900661,15.846224,6274.171724960874,15.844651,8409.092530428976,14.936023,1.6996733,,NOT_AVAILABLE,0.028047659,0.9714258,2.9797257E-5,,,,,,
132.09370213243443,-12.588230652804778,0.32830776077159357,9733.574519657224,15.716686,7860.716227503931,15.599887,8926.236452281228,14.871224,1.7246442,,NOT_AVAILABLE,0.018378325,0.98066777,1.896017E-5,,,,,,
141.55218486264684,-11.783047645609974,0.21255735148481372,13857.141747657504,15.333182,12925.843986870917,15.059895,14121.110517428768,14.373223,1.9518422,,NOT_AVAILABLE,0.0010699052,0.9989117,1.0772064E-6,,,,,,
132.76153341215496,-11.716256295268956,1.7033247916205811,11350.579443626137,15.549822,8601.442937458252,15.502114,9678.575121949867,14.783367,1.6104921,,NOT_AVAILABLE,0.011207206,0.98084986,1.1678991E-5,,,,,,
134.15545321902715,-13.610952918745758,0.5417654179047242,10067.727703376213,15.680038,10160.017045708984,15.321306,11922.544960913057,14.556973,2.1934009,,NOT_AVAILABLE,1.9773668E-4,0.9997987,2.0375725E-7,,,,,,
134.64941499066455,-13.104541463977501,2.628455985088468,11350.433642290438,15.549836,11535.165965509084,15.183482,14485.88710070743,14.345532,2.2925162,,NOT_AVAILABLE,0.02727574,0.9721836,3.0113215E-5,,,,,,
141.0519578645878,-13.266308650470977,0.18463212619716696,3318.717837542074,16.884941,2412.9580910467125,16.882168,2878.541926308126,16.099964,1.594441,,NOT_AVAILABLE,0.0026155312,0.9971073,2.3568127E-6,,,,,,
138.28329643359336,-9.566175021401541,0.33410569596868483,4727.2886221175795,16.500837,4720.177743900351,16.153646,5760.5988825785835,15.346726,2.2170799,,NOT_AVAILABLE,1.4995648E-4,0.9914622,1.6232316E-7,,,,,,
140.82181642907105,-10.56875995767492,0.4002499732416798,3301.599647138793,16.890556,3575.712640812801,16.455135,4970.003518905878,15.507004,2.5883563,,NOT_AVAILABLE,3.2876876E-6,0.9999967,7.2913975E-10,,,,,,
136.0725323209971,-11.820930549087572,0.41473726346462214,10389.467854610775,15.645884,8625.481456802856,15.4990835,9974.344066758662,14.750685,1.7902578,,NOT_AVAILABLE,9.0546516E-4,0.99907845,9.3121554E-7,,,,,,
350.9154150094453,23.673965703755844,0.5764212323505941,6470.30862951856,16.160055,6482.352552042096,15.809211,9158.28529420535,14.84336,2.417294,,NOT_AVAILABLE,9.688671E-6,0.99998856,1.3015287E-8,,,,,,
348.6002675071926,29.767124202524005,2.5638916010135944,5142.942488559673,16.409338,5197.197968947556,16.04912,8912.810099263965,14.872859,2.7435672,,NOT_AVAILABLE,7.066902E-5,0.999926,6.346238E-8,,,,,,
0.7900273168538752,21.960256977967568,1.156078510248443,5251.860196096503,16.386583,5998.106983433077,15.893507,12171.855155795494,14.534504,3.4597194,113.24472,NOT_AVAILABLE,6.5036748E-12,0.99999976,2.2547468E-7,,,,,,
284.99581385779453,-6.2893468450203125,1.0387877125159584,3605.8912811028854,16.794836,2842.451227675439,16.70431,6229.415566170475,15.261777,2.515846,,NOT_AVAILABLE,2.0015603E-9,0.9998018,1.9618844E-4,,,,,,
251.1355592421447,-55.17465018705384,0.9010918637277632,4909.7336017357975,16.459723,9396.217412296543,15.406159,19040.31876919669,14.04871,5.7918696,,NOT_AVAILABLE,1.3205726E-13,1.0,2.3722174E-10,,,,,,
175.74810293724695,-53.897360729527996,0.415208903797325,17516.334574520366,15.078759,16802.128189890416,14.775131,19817.72928793615,14.00526,2.090612,,NOT_AVAILABLE,0.010215747,0.98892164,1.0385133E-5,,,,,,
252.15305889390487,-54.97997237749722,0.6092773161484011,3205.6252173535554,16.922585,3820.104393310147,16.383354,9323.458451214763,14.823953,4.100156,,NOT_AVAILABLE,1.4547528E-14,1.0,1.3815664E-9,,,,,,
153.39883229945272,-43.950634852144134,0.5128500548659944,23618.220015872288,14.754249,28081.74213957409,14.217483,30412.949817708264,13.540249,2.4766765,,VARIABLE,0.0013919178,0.99860644,1.6309598E-6,,,,,,
152.72670523355512,-45.437724369233486,0.6645458836130509,3772.441453614768,16.745811,5638.795997374273,15.960576,11181.418218435749,14.626654,4.458708,,NOT_AVAILABLE,4.0645693E-5,0.9999593,2.2428838E-10,,,,,,
153.5678767653463,-43.73105895581564,-0.39085565158745955,3110.665555016923,16.955233,2817.9654314259374,16.713703,3388.212157961297,15.922969,1.9951285,,NOT_AVAILABLE,0.0014029269,0.9985201,1.5004418E-6,,,,,,
254.58468186024965,-55.13320064074265,0.3176386167946183,3131.753435416971,16.947899,1864.3016936033887,17.162252,2371.54424433969,16.310318,1.3525478,,NOT_AVAILABLE,1.680594E-4,0.98532414,8.576075E-7,,,,,,
252.06016596539985,-56.63199259022989,7.82197629471449E-4,3657.671293782356,16.779356,5762.932594003779,15.9369335,5620.513126290816,15.373456,3.1122112,,NOT_AVAILABLE,0.0014429948,0.9984348,1.4685663E-6,,,,,,
155.9473395678194,-43.483749485557325,0.12220766661735151,5335.129304247072,16.369505,7210.326049090639,15.693655,12017.483826848385,14.548362,3.6040008,,NOT_AVAILABLE,3.8268055E-11,1.0,6.9940365E-10,,,,,,
178.47805288415316,25.107100933078385,0.14687331454326,9057.524736314133,15.794843,6419.531183916287,15.819784,6677.5310487479,15.186356,1.4459869,,NOT_AVAILABLE,0.018240124,0.9799925,1.8011875E-5,,,,,,
172.46420596182665,24.937629159492104,-0.6697342068048273,4828.393187898426,16.47786,16569.921212082667,14.790241,26012.006519547194,13.709961,8.819068,,NOT_AVAILABLE,1.9037802E-14,1.0,3.688072E-11,,,,,,
176.2927602444274,30.788107090519702,-0.25532070435721754,3586.544209903327,16.800676,4413.579289442513,16.226564,5833.662726274803,15.333042,2.8571353,,NOT_AVAILABLE,0.0015202799,0.9984797,2.2540144E-13,,,,,,
184.53475298668727,28.17531548850087,,5609.034990999941,16.315147,30733.36932126222,14.119516,58724.38146236631,12.82585,15.948867,,NOT_AVAILABLE,0.0,1.0,0.0,,,,,,
174.831862418982,34.1341938205045,1.1636026696343205,7714.823475006151,15.969052,6509.595481698945,15.804657,7646.531101322262,15.039234,1.8349255,,NOT_AVAILABLE,7.301204E-5,0.99992555,7.565819E-8,,,,,,
311.8285848724897,50.16971935351704,0.4640823883839078,3825.62920097355,16.73061,3897.4665426596575,16.361586,9606.0251629236,14.791536,3.529744,,NOT_AVAILABLE,1.0165745E-8,1.0,1.2145009E-9,,,,,,
186.6130320388196,31.223507279576495,,8391.56572808671,15.877759,34999.116497603514,13.978399,69348.89200927467,12.645297,12.434868,,NOT_AVAILABLE,0.0,1.0,0.0,,,,,,
250.4183831879774,-58.19193087260587,-0.3191399189314345,4064.262912528104,16.664913,4380.286052763186,16.234787,10276.727505353556,14.718259,3.6063154,,NOT_AVAILABLE,1.1321205E-14,1.0,1.1075013E-9,,,,,,
183.77106282684846,33.197328397167695,0.15923966293214786,4300.619096746158,16.603539,29461.14902024359,14.165418,62900.49466919615,12.751261,21.47636,,NOT_AVAILABLE,4.014118E-17,1.0,3.6810574E-20,,,,,,
251.93411721356878,-58.39092858456538,-1.5090344954952346,3775.218777359989,16.745012,3052.0542074617383,16.627062,3457.101920676046,15.901115,1.7241799,,NOT_AVAILABLE,0.012711358,0.9857238,1.3222251E-5,,,,,,
309.5921473832887,48.03346537537007,0.16166294926740143,19501.318747078058,14.962207,23208.880967226985,14.424407,25582.711347785476,13.728029,2.5019639,,NOT_AVAILABLE,0.009173967,0.9899082,9.242222E-6,,,,,,
10.348535592384911,45.89417784126054,0.4555982555378452,22202.519196101406,14.821362,23011.04818404242,14.4337015,26853.171586430464,13.675406,2.245881,,NOT_AVAILABLE,0.008231322,0.9914777,8.573214E-6,,,,,,
265.99097012554546,19.585838920791467,-0.07907841352896892,3045.90110176237,16.978077,2779.916553699739,16.728462,5100.969555754767,15.478764,2.5873742,,VARIABLE,0.008067245,0.99193275,4.214158E-11,,,,,,
7.008741298713591,45.368593402841206,0.358697568290442,8525.313894993817,15.860591,7873.121154132563,15.598175,10016.229009373114,14.746135,2.0983803,,NOT_AVAILABLE,2.1734818E-4,0.9997738,2.477253E-7,,,,,,
7.105581349592027,45.36456005467825,0.6022545451284875,3106.926405065881,16.95654,2971.8213086632995,16.655985,4149.195969426487,15.702986,2.2919812,,NOT_AVAILABLE,0.0019621605,0.99803776,5.0657658E-8,,,,,,
255.3065701646756,-30.13076681812405,-0.26113518839018884,6004.414856868378,16.24119,6221.117456722381,15.853871,11429.999060853666,14.60278,2.9396896,,NOT_AVAILABLE,1.2159846E-8,1.0,1.3010044E-9,,,,,,
255.311390748791,-30.125731766401206,0.966904493659102,7503.534352263626,15.999202,6630.209371557621,15.784724,14396.417862513516,14.35226,2.8022296,,NOT_AVAILABLE,8.079753E-13,0.9999999,7.919243E-8,,,,,,
255.31248596155896,-30.122369833879645,2.172356258908265,7153.532716956152,16.051065,7196.409465196707,15.695752,13960.980679616703,14.385606,2.9576142,,NOT_AVAILABLE,1.5706898E-7,0.9999999,1.8797074E-8,,,,,,
255.30670571629278,-30.125725349713985,-0.6941325129602731,5451.0619373043955,16.346165,5659.446574672863,15.956607,10472.266985302162,14.697794,2.9593709,,NOT_AVAILABLE,3.1177853E-14,1.0,2.7628877E-9,,,,,,
255.31265650159787,-30.12069025588931,,13160.413344930157,15.389193,12584.65573154608,15.088939,31830.4105946624,13.49079,3.3748991,,NOT_AVAILABLE,0.0,1.0,0.0,,,,,,
255.3089921957994,-30.121536367243245,-0.5447166575879934,9018.83384461448,15.799491,8405.160437590144,15.527177,22035.496427311762,13.890088,3.375232,,NOT_AVAILABLE,1.02361994E-13,1.0,1.003089E-8,,,,,,
255.30304625835907,-30.13093624457762,0.24208359686911698,3640.4159158207103,16.784489,3019.8562823803477,16.638577,8020.7555696919735,14.987357,3.0327885,,NOT_AVAILABLE,3.7874287E-8,1.0,4.487756E-9,,,,,,
255.29089634203794,-30.120900464578757,-2.5935938243349828,3186.741464933726,16.928999,3676.1565235118087,16.425056,8401.692585418446,14.936978,3.790031,,NOT_AVAILABLE,4.0675822E-15,1.0,3.827912E-10,,,,,,
255.29038260115004,-30.121461249680753,1.1274952792976312,3439.6112977846374,16.846094,4755.870539718163,16.145468,10833.43350905633,14.66098,4.5322866,,NOT_AVAILABLE,2.2160057E-15,1.0,2.1491799E-10,,,,,,
